Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
473bf2a3-929a-1db2-15f0-1f6926be1d7b,1956-03-20,,999-10-4253,S99985940,X9241097X,Mrs.,Savannah232,Catrina144,Block661,,Pfeffer420,M,asian,nonhispanic,F,Stoneham  Massachusetts  US,206 Harvey Stravenue,Medford,Massachusetts,Middlesex County,25017,02155,42.44143632515479,-71.08980105615694,373491.87,1048009.91,163173
9408cb61-4183-41e8-6417-70dc74a11fb1,1977-04-08,,999-42-7172,S99977844,X44469133X,Mr.,Sylvester827,Travis723,Torphy630,,,M,black,nonhispanic,M,Waltham  Massachusetts  US,264 Cronin Bridge,Groton,Massachusetts,Middlesex County,25017,01450,42.61332669791524,-71.60208606704678,127821.89,75199.58,184106
7a945330-2230-00e2-188c-2115c896106e,1953-11-14,,999-61-1161,S99979826,X81706316X,Mr.,Jeremy766,Emery884,Harvey63,,,M,white,nonhispanic,M,North Reading  Massachusetts  US,646 Williamson Estate Unit 54,West Springfield,Massachusetts,Hampden County,25013,01089,42.106306530172006,-72.63819596617114,231247.45,18520.57,59593
200e58a7-6054-e89b-8820-e33c801c4e60,1957-10-24,,999-75-1841,S99946684,X47632989X,Mr.,Reuben327,Billie243,Orn563,,,M,white,nonhispanic,M,Boston  Massachusetts  US,339 Champlin Wynd,Marlborough,Massachusetts,Middlesex County,25017,01752,42.39443756138961,-71.57746707054844,521440.09,333559.44,89866
f7d78bcb-9236-febd-5def-e2ca8926f515,1992-02-17,,999-52-8145,S99943220,X55742140X,Mrs.,Lourie532,,Wilderman619,,Barrows492,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,461 Lang Annex Unit 81,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.43833822002926,-73.28767202243556,140086.28,238349.93,31516
26b7d47a-dc99-cd36-1ede-bea8d9fe9f13,2007-09-07,,999-59-8793,S99922227,,,Virgil85,Freddy176,Botsford977,,,,white,nonhispanic,M,Beverly  Massachusetts  US,882 Boehm Lock,Rochester,Massachusetts,Plymouth County,,00000,41.78502789604282,-70.80735868762821,58036.99,0.00,58265
4a7c6766-dc16-d604-1276-baa9a99e3f4e,1971-09-18,,999-23-4587,S99989590,X89152717X,Mr.,Donald774,Bradley693,Kling921,,,M,white,nonhispanic,M,Rockland  Massachusetts  US,276 Schmidt Wall,Boston,Massachusetts,Suffolk County,25025,02152,42.28845183629569,-71.07939506466444,16089.48,249152.53,14254
71aa1429-7148-ef23-e6e3-639221912978,1958-05-22,,999-16-2811,S99918287,X15703623X,Ms.,Jennette837,Malika385,Tremblay80,,,S,white,nonhispanic,F,West Springfield  Massachusetts  US,883 Kertzmann Fort,Berlin,Massachusetts,Worcester County,,00000,42.35506389929002,-71.62154477308405,241746.85,1367980.85,197863
4fb31fc3-b478-7f35-e875-0098896d9fc9,2014-08-23,,999-40-3709,,,,Nicolás801,Gregorio366,Valdivia496,,,,white,hispanic,M,Carolina  Puerto Rico  PR,892 Greenholt Heights Apt 67,Quincy,Massachusetts,Norfolk County,25021,02170,42.27261241765861,-71.03442338504549,15920.04,13367.31,71057
76cca376-37ed-e875-5117-a412c4b1af42,1974-09-22,,999-65-3454,S99946583,X35756591X,Mr.,Boyce638,Kristopher775,Deckow585,,,W,white,nonhispanic,M,Franklin  Massachusetts  US,486 Veum Byway,Salisbury,Massachusetts,Essex County,25009,01952,42.8729382310103,-70.86318836717417,120344.24,13823.49,125669
e0a123d9-9d4a-74da-fd8e-4dc50c02bc36,1974-10-04,,999-20-4486,S99913754,X24934308X,Mr.,Miguel815,Monroe732,Hermann103,,,M,black,hispanic,M,Brockton  Massachusetts  US,985 Weissnat Row,Whitman,Massachusetts,Plymouth County,,00000,42.09745979361075,-70.94930971652134,503370.60,297027.43,81709
6c412196-7941-c2dd-cdda-fb26e4dce952,1974-05-11,,999-93-4644,S99951214,X9212554X,Mrs.,Barrie587,,McLaughlin530,,Hodkiewicz467,M,other,nonhispanic,F,Fall River  Massachusetts  US,386 Hyatt Street Apt 37,Merrimac,Massachusetts,Essex County,,00000,42.84829309680569,-70.97604226295566,15201.19,706857.60,16709
1c35fe27-49d1-8d13-48e2-c45f912a0278,2002-06-03,,999-34-5958,S99910546,X84627572X,Mr.,Dee580,Randall756,Lubowitz58,,,,white,nonhispanic,M,Lowell  Massachusetts  US,517 Gerhold Crossroad Suite 50,Newton,Massachusetts,Middlesex County,25017,02461,42.36307339373914,-71.23988647515759,82974.68,8943.14,140740
41961406-7a4b-48b2-5053-fd67b4c2601e,1986-04-03,,999-87-6297,S99981423,X72215539X,Mrs.,Jamila16,September423,Hessel84,,Bartell116,M,white,nonhispanic,F,Malden  Massachusetts  US,533 Gleason Frontage road,Warren,Massachusetts,Worcester County,25027,01083,42.23673602133297,-72.14305070117585,11942.18,833823.17,15368
37d65f43-726d-eb6d-b347-c7535783b268,2019-05-28,,999-66-3805,,,,Eduardo902,,Sisneros410,,,,black,hispanic,M,Bayamon  Puerto Rico  PR,118 Collier Stravenue,Boston,Massachusetts,Suffolk County,25025,02129,42.36735665612842,-71.0767415437982,945.86,11649.37,4895
1e370550-d773-6f2e-7d22-962e4b3bf968,1986-02-21,,999-88-4894,S99919925,X79663695X,Mr.,Raymon366,,Boyer713,,,D,white,nonhispanic,M,Bliss Corner  Massachusetts  US,914 Durgan Orchard Apt 40,Worcester,Massachusetts,Worcester County,25027,01604,42.21359001341447,-71.8071075347195,123715.23,15649.50,132918
a7931eff-a106-b640-7f33-d737fec58e0c,1976-09-18,,999-45-9957,S99966972,X33906247X,Mrs.,Henriette328,Marilynn608,Stroman228,,Goodwin327,M,asian,nonhispanic,F,Malden  Massachusetts  US,335 Runte Trafficway,Norwood,Massachusetts,Norfolk County,25021,02090,42.16944981269131,-71.22786967774422,521296.00,117549.28,74530
69e093d3-69f4-ce16-8363-243e5b71e67e,2012-04-15,,999-82-3030,,,,Eleanora667,Rory188,Weimann465,,,,white,nonhispanic,F,Nahant  Massachusetts  US,758 Adams Highlands,North Scituate,Massachusetts,Plymouth County,25023,02060,42.19673633869072,-70.72215459993343,35977.69,15832.17,38656
8610dd04-f4a7-18d2-1246-87b81488be54,1990-07-27,,999-39-8283,S99935779,X76537996X,Mr.,Jimmy858,Jerrold404,Hermann103,,,M,white,hispanic,M,Ashburnham  Massachusetts  US,474 Wintheiser Village Unit 96,Dighton,Massachusetts,Bristol County,,00000,41.85627794325065,-71.14590529175203,85056.74,11297.62,125071
6a8b885d-4521-2d28-c821-a4e73b618721,2025-01-17,,999-41-8561,,,,Huey641,Efrain317,Hodkiewicz467,,,,asian,nonhispanic,M,Saugus  Massachusetts  US,653 Kuvalis Ferry,Franklin,Massachusetts,Norfolk County,25021,02038,42.131054840438665,-71.42786475247378,963.44,0.00,94238
99d674a3-111a-d061-c3d0-fa14a36f39f8,1957-12-02,,999-52-8139,S99971883,X67033741X,Mr.,Avery919,,Cassin499,,,M,white,nonhispanic,M,Boston  Massachusetts  US,804 Bradtke Landing Suite 35,Boston,Massachusetts,Suffolk County,25025,02124,42.357387575385,-71.01818280774127,104199.21,687096.23,5476
d95880a2-e971-0387-ddb1-8fdb26b48423,1967-06-03,,999-86-8343,S99939551,X70958329X,Mrs.,Anissa357,,Sawayn19,,West559,M,white,nonhispanic,F,Methuen  Massachusetts  US,929 Cruickshank Orchard,Shrewsbury,Massachusetts,Worcester County,,00000,42.319367546017844,-71.69257851964436,481266.16,1165157.72,146961
96463651-dda1-7094-bfd3-a15df7871020,2013-01-10,,999-47-9687,,,,Karma832,Katherina205,White193,,,,white,nonhispanic,F,Marlborough  Massachusetts  US,677 Bergstrom Well Unit 26,Ashland,Massachusetts,Middlesex County,,00000,42.223535859118115,-71.4621258319616,31295.98,849.60,182177
5c4f78f0-3ab6-a9cb-24cd-dd722af38690,1967-07-21,,999-20-6321,S99979027,X13092689X,Mrs.,Velia837,Rossana121,Walsh511,,Corkery305,M,white,nonhispanic,F,Bellingham  Massachusetts  US,765 Shields Tunnel,Southampton,Massachusetts,Hampshire County,,00000,42.203100966719184,-72.77019137812958,231192.38,53937.83,74714
da587d05-0daf-b8d0-23b0-95b6676d59f6,1960-03-19,,999-35-5964,S99920922,X46827009X,Mr.,Santiago500,Martín25,Toro760,,,M,white,hispanic,M,Havana  Havana  CU,463 Tillman Trace,Boxford,Massachusetts,Essex County,25009,01921,42.68743774153253,-71.01598906799363,314465.36,484390.14,122797
10a25297-0dc0-483e-1364-e693f5d06a56,1921-12-28,,999-31-3737,S99991225,X85672269X,Mrs.,Flavia315,Jeana169,Schmeler639,,Bashirian201,M,white,nonhispanic,F,Carver  Massachusetts  US,127 Bahringer Track,Quincy,Massachusetts,Norfolk County,25021,02169,42.30767816812307,-71.0477733391761,205074.86,1276004.99,24287
2b856254-c068-f780-7708-636d4a6d857f,2012-08-21,,999-72-2076,,,,Adele475,,Effertz744,,,,white,nonhispanic,F,Winchester  Massachusetts  US,301 Rath Vista,Clinton,Massachusetts,Worcester County,25027,01510,42.45811538884695,-71.73368490262705,31630.96,17473.41,44712
b8ef138e-e6ce-8400-f995-778f64d04856,1997-09-29,,999-44-2576,S99975027,X31848031X,Mr.,Roberto515,Clemente531,Delgadillo349,,,,black,hispanic,M,La Paz  Baja California  MX,681 Marquardt Parade,Revere,Massachusetts,Suffolk County,25025,02151,42.40607673773666,-71.00063006477855,31155.50,76178.32,25251
5a731084-f587-1a5a-e394-67fd7077e2ec,1989-06-01,,999-53-9707,S99959186,X60440681X,Mr.,Joe656,Hassan290,Romaguera67,,,M,white,nonhispanic,M,South Dennis  Massachusetts  US,527 Quitzon Fork,Shrewsbury,Massachusetts,Worcester County,,00000,42.2351058344752,-71.7541221480895,85428.29,3469.94,146938
d74b6aba-0041-c362-5844-00b728cab5c1,1986-10-06,,999-85-7240,S99976496,X65995814X,Mr.,Dalton260,,Olson653,,,S,white,nonhispanic,M,Boston  Massachusetts  US,563 Hahn Mission,Leominster,Massachusetts,Worcester County,25027,01453,42.54348461580571,-71.84527534294645,117016.09,30403.97,44695
5887c8ff-ad0d-236d-6df8-d2ecd2a8f4e2,2019-08-17,,999-46-9617,,,,Whitney250,August363,Ankunding277,,,,white,nonhispanic,M,Beverly  Massachusetts  US,525 Bins Manor Unit 7,Gardner,Massachusetts,Worcester County,25027,01440,42.61547437356848,-71.95161773849365,16399.05,0.00,91940
6e76bec1-5913-a002-a802-5c7680ca3850,1961-05-15,2014-06-28,999-86-4806,S99953569,X18120134X,Mr.,Javier97,,Rice937,,,S,asian,nonhispanic,M,Lowell  Massachusetts  US,662 Mitchell Estate Apt 86,Boston,Massachusetts,Suffolk County,25025,02124,42.36717397482626,-71.04523453879506,148050.51,2011055.19,133574
66ab5562-0396-0aec-35c0-340117b594ff,2001-10-03,,999-41-3854,S99961074,X82183559X,Ms.,Gilberte702,Tashina114,Farrell962,,,,white,nonhispanic,F,Gloucester  Massachusetts  US,135 Crooks Run Suite 80,Southampton,Massachusetts,Hampshire County,,00000,42.23370293353887,-72.7163504370771,207070.01,0.00,119413
efcee932-067a-be1c-e1b1-94c55ace02e1,2005-07-17,,999-62-6150,S99998371,,Ms.,Gayle448,,Kulas532,,,,white,nonhispanic,F,Nizhny Novgorod  Nizhny Novgorod Oblast  RU,258 Cronin Plaza Unit 99,Cambridge,Massachusetts,Middlesex County,25017,02141,42.38913208735146,-71.13140789868584,38908.50,162435.58,336266
bae38c3c-7ee2-5769-8fbf-5fc57a8e2ed4,1984-12-24,,999-39-9724,S99973160,X71486761X,Mr.,Ezekiel373,Mary779,Howell947,,,M,white,nonhispanic,M,Reading  Massachusetts  US,556 Bogan Port,Longmeadow,Massachusetts,Hampden County,25013,01106,42.0244837082852,-72.55936449657075,96903.30,20213.32,96991
3d2b0efd-5f54-3a8e-7489-b7a5b4b6dd57,1950-06-03,2019-09-05,999-84-4180,S99936410,X81567903X,Mr.,Bryan958,,Aufderhar910,,,D,white,nonhispanic,M,Woburn  Massachusetts  US,187 Upton Common,Lawrence,Massachusetts,Essex County,25009,01841,42.70949918478656,-71.18318795983494,142656.26,925692.08,28936
12d87708-8147-c1e6-801a-b8c76fd2101e,1943-08-05,2007-09-19,999-15-1006,S99965010,X16164711X,Mr.,Mohamed943,Robbie31,Bins636,,,M,white,nonhispanic,M,Hamilton  Massachusetts  US,632 Fahey Dale,Gardner,Massachusetts,Worcester County,25027,01440,42.58792774886038,-71.99611392442684,40306.91,2634047.58,19397
aea74789-c18a-4ada-0f24-d09f13d304f9,1973-10-15,,999-94-1965,S99995579,X5834579X,Ms.,Dorine689,Aundrea980,Hilpert278,,,S,white,nonhispanic,F,Fall River  Massachusetts  US,608 Ebert Dam,Brockton,Massachusetts,Plymouth County,25023,02302,42.10847091324007,-70.99658156702638,205695.35,636943.31,31996
36661a8b-7a46-2018-d18f-0e8c6a2e1e1e,1959-02-05,,999-51-9984,S99966044,X14187518X,Ms.,Deetta949,Stefania815,Aufderhar910,,,S,white,nonhispanic,F,Newburyport  Massachusetts  US,434 O'Reilly Mews,Ipswich,Massachusetts,Essex County,25009,01938,42.713290905977395,-70.89016479539843,1323597.86,445809.60,43802
462b9971-c117-1401-6ce0-549228b33c3b,2001-01-06,,999-75-9975,S99937557,X50007471X,Ms.,Rosamaria757,,Cassin499,,,,other,nonhispanic,F,North Adams  Massachusetts  US,185 Robel Path Apt 13,Springfield,Massachusetts,Hampden County,25013,01129,42.12805337012702,-72.46865160250312,717473.84,326422.99,71689
0720b558-c9e5-77ae-f770-6c1dea797803,1950-05-09,,999-21-6058,S99993867,X86054501X,Mr.,Dion244,,Bahringer146,JD,,M,white,nonhispanic,M,Taunton  Massachusetts  US,1047 Torp Neck,Marion Center,Massachusetts,Plymouth County,,00000,41.67774735106922,-70.73633192496735,208554.48,237781.42,30931
70bfe4cb-2ebe-cdc0-e8bf-e5a78d168f8b,1950-08-21,,999-91-5084,S99993822,X14865623X,Mr.,Porfirio146,Angelo118,Frami345,,,M,white,nonhispanic,M,Quincy  Massachusetts  US,1026 Goldner Trail,Monson Center,Massachusetts,Hampden County,,00000,42.07167893697553,-72.25890441417788,158563.22,1078268.30,4670
117ddbe3-93da-c519-799b-ce4c5617fd1b,1969-07-12,,999-75-1970,S99947545,X37593348X,Mrs.,Joline447,Florene115,Herzog843,,Kerluke267,W,white,nonhispanic,F,Westford  Massachusetts  US,153 Bechtelar Ramp Suite 21,Ware,Massachusetts,Hampshire County,25015,01082,42.2511999143886,-72.28391439017417,22662.87,912778.29,11305
2c0fa9d0-8475-06b7-bb10-0788316f4b68,1959-08-03,1993-06-25,999-70-8906,S99959836,X69966354X,Mr.,Thurman577,Aldo414,Satterfield305,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,148 Goyette Common Apt 55,Middleton,Massachusetts,Essex County,,00000,42.60606020263893,-71.05568561121632,14683.89,150109.60,66076
b1175b47-b55a-537f-c83c-243b439a9456,1990-11-09,,999-84-3815,S99921598,X56227956X,Mr.,Chauncey770,Cory323,Carroll471,,,M,white,nonhispanic,M,Tewksbury  Massachusetts  US,635 McKenzie Dale Unit 59,Newton,Massachusetts,Middlesex County,25017,02466,42.30091378569603,-71.25023058816589,85277.78,3510.82,132348
a9fc68b7-ef1c-6139-0c5d-555c209c1b43,1989-12-07,,999-87-9290,S99965866,X22488682X,Ms.,Cristine925,Thomasena108,Pfeffer420,,,S,white,nonhispanic,F,Middleton  Massachusetts  US,323 Keebler Ville Apt 58,Boston,Massachusetts,Suffolk County,25025,02136,42.37147451195546,-71.04414804682219,12437.55,997431.43,5834
f9f99fbb-7767-4b05-13c2-fccf16b20a05,1991-08-28,,999-75-7810,S99912630,X65968254X,Mr.,Rudolph554,Von197,Weissnat378,,,M,asian,nonhispanic,M,Tokyo  Tokyo  JP,745 Rowe Passage Unit 30,Malden,Massachusetts,Middlesex County,25017,02155,42.41962481622114,-71.1494063065503,87129.31,656312.49,146258
7604cb20-3199-0a01-ef2a-fb4c461acb45,1976-10-04,2022-04-20,999-28-2673,S99975310,X58858900X,Mrs.,Evia329,Kina737,Russel238,,Marks830,M,white,nonhispanic,F,Cambridge  Massachusetts  US,880 Hills Divide Unit 73,Wareham,Massachusetts,Plymouth County,,00000,41.80991380268843,-70.68746803246835,359207.88,911025.80,287381
63667425-5527-05bc-32f7-243a37844022,1970-01-12,,999-96-2603,S99926671,X74705802X,Mr.,Nathan164,Steve819,Kozey370,,,W,white,nonhispanic,M,Lexington  Massachusetts  US,937 Graham Wall,Great Barrington,Massachusetts,Berkshire County,25003,01230,42.16808134851046,-73.28025286686015,130753.85,17556.86,78823
aad04bf1-72b9-e9fa-10fe-02c988c6fd4f,1959-08-03,,999-26-8861,S99993016,X57053846X,Mr.,Jerrod232,Lon587,Heathcote539,,,M,white,nonhispanic,M,Uxbridge  Massachusetts  US,575 Schowalter Rue Suite 41,Middleton,Massachusetts,Essex County,,00000,42.56621480738357,-70.96179305047747,256011.54,141374.65,66076
4368c00e-6a90-fa3e-f627-179e2b597efb,1974-06-01,,999-14-2219,S99912244,X52463939X,Mr.,Jamal145,Joshua658,Hilll811,,,M,white,nonhispanic,M,Saugus  Massachusetts  US,649 Koss Bay Apt 90,Mansfield,Massachusetts,Bristol County,,00000,42.012626987734045,-71.22768660803796,66317.92,421108.09,555822
cdd45c2c-1260-4553-7afd-c26046bcb994,1943-08-05,2012-03-05,999-79-5600,S99975416,X88947307X,Mr.,Ellis535,Mitch821,Romaguera67,,,M,white,nonhispanic,M,North Reading  Massachusetts  US,141 Moore Station,Gardner,Massachusetts,Worcester County,25027,01440,42.54143061619134,-71.98313307931095,21372.42,681115.21,19397
cced57e1-a761-a12b-44a0-feb9bea76107,2012-12-22,,999-88-2657,,,,Palma671,Kathie378,Hoeger474,,,,white,nonhispanic,F,Chicopee  Massachusetts  US,975 Marks Boulevard Unit 72,Methuen,Massachusetts,Essex County,25009,01841,42.72507288083508,-71.20305239606728,17335.98,81547.80,147173
e35c9162-bef5-eaa5-dc23-94300905c367,1968-12-28,,999-42-7721,S99934190,X16691414X,Mr.,Ricardo560,,Johns824,,,M,black,nonhispanic,M,Andover  Massachusetts  US,814 Kreiger Pathway,Quincy,Massachusetts,Norfolk County,25021,02171,42.303465163124,-71.05821974917106,207155.21,27168.72,105242
c0d1ca45-4d98-32c1-bcfb-6da4001d135b,1961-05-15,,999-65-8501,S99938239,X74247080X,Mr.,Ben667,Tony646,Torphy630,,,M,asian,nonhispanic,M,Boston  Massachusetts  US,361 Bechtelar Knoll Suite 43,Boston,Massachusetts,Suffolk County,25025,02132,42.3904902789956,-71.04505600395306,207694.05,121383.58,133574
ca2a3a64-b50e-d690-0370-ce3325b98303,2009-11-12,,999-58-9441,,,,Shirly501,Alda400,Okuneva707,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,964 Labadie Mill,Peabody,Massachusetts,Essex County,25009,01960,42.54346275514546,-71.07665837199843,24606.96,28653.23,126316
79b4cff9-a849-faa7-2768-6ca4dde5b5f4,1996-03-02,,999-53-9644,S99936072,X49402698X,Ms.,Ka422,Eartha927,Auer97,,,S,white,nonhispanic,F,Charlton  Massachusetts  US,1063 Reichel Trailer,Randolph,Massachusetts,Norfolk County,25021,02368,42.15065389696341,-71.05088747367974,273933.19,68737.33,61387
42a2527b-179d-d5fb-be76-ff4c6667b3be,1977-09-19,,999-40-6817,S99924516,X11542600X,Mr.,Daron260,Wilbur107,McKenzie376,,,M,white,nonhispanic,M,Boston  Massachusetts  US,678 Homenick Well Suite 43,Springfield,Massachusetts,Hampden County,25013,01129,42.13541053797193,-72.54078307013108,116346.17,20656.91,32841
0b09b73a-f90d-aa8d-c21d-065eaa216d3e,1984-03-31,,999-99-6048,S99961465,X52331679X,Mr.,Oscar384,Eddie505,Paucek755,,,M,white,nonhispanic,M,Attleboro  Massachusetts  US,398 Dickinson Port Apt 33,Ocean Grove,Massachusetts,Bristol County,,00000,41.752594875373475,-71.18734712065113,74899.50,1.49,81483
7c50bdb1-67b5-91ec-ff83-af6743a91f91,2005-02-19,,999-26-2694,S99956527,X52912370X,Mr.,Mose244,Kip442,Altenwerth646,,,,asian,nonhispanic,M,Chelmsford  Massachusetts  US,271 Halvorson Lock,Boston,Massachusetts,Suffolk County,25025,02111,42.37206233353953,-71.0921003300964,55949.26,12430.46,53176
76f1930a-c010-7402-1248-0a3622fed0d9,1976-10-04,,999-71-3848,S99945789,X36838546X,Mrs.,Jacquiline133,Sherly665,Blick895,,Franecki195,M,white,nonhispanic,F,Peabody  Massachusetts  US,534 Will Wynd Apt 52,Wareham,Massachusetts,Plymouth County,,00000,41.727781156641875,-70.67634364268551,22106.97,684063.19,287381
81c87adf-9471-a211-b42a-2326723eb6e8,2004-11-24,,999-39-2197,S99927608,X40692288X,Ms.,Raye931,Meri607,Ledner144,,,,white,nonhispanic,F,Millis  Massachusetts  US,159 Tillman Fork,Framingham,Massachusetts,Middlesex County,25017,01701,42.260845090373856,-71.42698531688403,5187.58,88539.10,4373
f3a7a677-edb2-4566-365c-f8b649cacde4,1998-05-19,,999-11-3958,S99984378,X22136559X,Ms.,Liana375,Scarlett814,Tillman293,,,,white,nonhispanic,F,Boston  Massachusetts  US,726 Leffler Brook,Winthrop,Massachusetts,Suffolk County,25025,02128,42.32397428043053,-71.0259762674059,91569.43,8680.08,142075
b2653a40-17c5-1e9a-24b8-f465bf46317a,1968-04-29,2015-03-01,999-77-4949,S99959157,X19241075X,Mrs.,Jadwiga271,Joe656,Dietrich576,,Miller503,M,black,nonhispanic,F,Revere  Massachusetts  US,325 Schuppe Overpass,Swampscott,Massachusetts,Essex County,25009,01907,42.434222438900925,-70.88412244533953,405128.32,1447461.11,106504
4c4b4383-d490-97c3-319c-017f3789cad9,2013-05-21,,999-84-9355,,,,Gustavo235,Dewey930,Streich926,,,,asian,nonhispanic,M,Boston  Massachusetts  US,693 Schinner Byway Apt 54,Ludlow,Massachusetts,Hampden County,,00000,42.14525365829629,-72.45420306989033,2178.34,34261.39,17513
05fecfef-202f-0323-9692-23af547f5ff2,1978-07-08,,999-21-4758,S99970716,X49784683X,Mr.,Russell422,,Pacocha935,,,S,black,nonhispanic,M,Randolph  Massachusetts  US,616 Rodriguez Ferry,Lawrence,Massachusetts,Essex County,25009,01840,42.72621146153961,-71.20735822370153,20032.22,802753.03,3528
05ac06f9-28ea-ffc7-2b73-dc53e7c6afea,1960-12-26,1995-08-18,999-23-4324,S99972655,X49048791X,Mr.,Rodrigo242,Alton320,Strosin214,,,M,white,hispanic,M,Boston  Massachusetts  US,412 Waters Bridge,Everett,Massachusetts,Middlesex County,25017,02148,42.40594074289039,-71.0339878028408,23452.58,288056.54,14839
db72804f-21e1-ebcd-91c3-95ae9c388601,1963-12-17,,999-88-5554,S99945861,X46171423X,Mrs.,Felisa186,Germaine912,Friesen796,,Trantow673,M,white,nonhispanic,F,Agawam  Massachusetts  US,342 Blanda Harbor,Quincy,Massachusetts,Norfolk County,25021,02171,42.233283396280065,-71.0441465949454,16597.00,664219.95,12546
6cb371ba-cf10-4959-aa80-0c72fd019c35,1970-11-17,,999-70-2038,S99915095,X79050590X,Mrs.,Charles364,Sarah635,Reilly981,,Raynor401,M,white,nonhispanic,F,Natick  Massachusetts  US,267 Considine Course,Marshfield,Massachusetts,Plymouth County,25023,02050,42.152135231187174,-70.67170529645689,62885.25,1339078.38,121486
10e444c6-6a22-9840-b2d9-7272dec6341d,1968-04-29,,999-24-9732,S99969293,X72590735X,Mrs.,Lynna524,Danica886,Morissette863,,Schaden604,M,black,nonhispanic,F,Norton  Massachusetts  US,290 Bogisich Green Apt 61,Swampscott,Massachusetts,Essex County,25009,01907,42.451454397101664,-70.93153601812296,449367.54,86277.58,106504
e9d1f47f-ea7a-86dd-7c2c-75a310826aa4,2006-02-12,,999-97-2219,S99980455,,Mr.,Shayne60,,Lind531,,,,white,nonhispanic,M,Framingham  Massachusetts  US,514 Turner Crossroad,Fall River,Massachusetts,Bristol County,25005,02723,41.654051117620924,-71.1076280005329,3534.30,58376.56,13696
